# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F / orig        =      0.0000    -3.9092
# k_min, k_max      =     0.0000    2.1063
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     26     1   151
# Using min_band, max_band =      1    26
# Total number of bands =     26
#
#        k            E[eV]
# --------------------------------------------------------------------------

      1.782487     -6.296321  1
      1.797906     -6.258421  1
      1.813325     -6.014521  1
      1.828745     -5.775121  1
      1.844164     -5.540921  1
      1.859583     -5.312821  1
      1.875002     -5.091521  1
      1.890422     -4.877821  1
      1.905841     -4.672621  1
      1.921260     -4.476921  1
      1.936680     -4.291621  1
      1.952099     -4.117721  1
      1.967518     -3.956221  1
      1.982937     -3.808221  1
      1.998357     -3.674721  1
      2.013776     -3.556521  1
      2.029195     -3.454721  1
      2.044614     -3.370221  1
      2.060034     -3.303521  1
      2.075453     -3.255521  1
      2.090872     -3.226521  1
      2.106291     -3.216821  1


      0.000000     -3.174421  1
      0.017805     -3.182421  1
      0.035609     -3.205121  1
      0.053414     -3.240621  1
      0.071218     -3.288321  1
      0.089023     -3.348321  1
      0.106827     -3.420521  1
      0.124632     -3.504721  1
      0.142436     -3.600621  1
      0.160241     -3.707721  1
      0.178045     -3.825621  1
      0.195850     -3.953721  1
      0.213654     -4.091421  1
      0.231459     -4.238121  1
      0.249263     -4.393221  1
      0.267068     -4.556021  1
      0.284872     -4.725921  1
      0.302677     -4.902221  1
      0.320481     -5.084121  1
      0.338286     -5.271121  1
      0.356090     -5.462521  1
      0.373895     -5.657521  1
      0.391699     -5.757421  1
      0.409504     -5.601021  1
      0.427308     -5.438721  1
      0.445113     -5.270421  1
      0.462917     -5.096521  1
      0.480722     -4.917021  1
      0.498526     -4.732221  1
      0.516331     -4.542421  1
      0.534135     -4.347721  1
      0.551940     -4.148421  1
      0.569744     -3.944821  1
      0.587549     -3.737321  1
      0.605353     -3.526321  1
      0.623158     -3.312021  1
      0.640962     -3.095021  1
      0.658767     -2.875621  1
